Utterance,activityId
stole,0E1D555C4B4111E9BEA916071609B6A6
their,0E1D555C4B4111E9BEA916071609B6A6
snacks,0E1D555C4B4111E9BEA916071609B6A6
all,0E1D555C4B4111E9BEA916071609B6A6
the,0E1D555C4B4111E9BEA916071609B6A6
kids,0E1D555C4B4111E9BEA916071609B6A6
at,0E1D555C4B4111E9BEA916071609B6A6
school,0E1D555C4B4111E9BEA916071609B6A6
were,0E1D555C4B4111E9BEA916071609B6A6
afraid,0E1D555C4B4111E9BEA916071609B6A6
of,0E1D555C4B4111E9BEA916071609B6A6
him,0E1D555C4B4111E9BEA916071609B6A6
one,0E1D555C4B4111E9BEA916071609B6A6
friday,0E1D555C4B4111E9BEA916071609B6A6
adam,0E1D555C4B4111E9BEA916071609B6A6
missed,0E1D555C4B4111E9BEA916071609B6A6
school,0E1D555C4B4111E9BEA916071609B6A6
and,0E1D555C4B4111E9BEA916071609B6A6
everyone,0E1D555C4B4111E9BEA916071609B6A6
enjoyed,0E1D555C4B4111E9BEA916071609B6A6
recess,0E1D555C4B4111E9BEA916071609B6A6
mary,0E1D555C4B4111E9BEA916071609B6A6
said,0E1D555C4B4111E9BEA916071609B6A6
abcabcrecess,0E1D555C4B4111E9BEA916071609B6A6
should,0E1D555C4B4111E9BEA916071609B6A6
be,0E1D555C4B4111E9BEA916071609B6A6
like,0E1D555C4B4111E9BEA916071609B6A6
this,0E1D555C4B4111E9BEA916071609B6A6
every,0E1D555C4B4111E9BEA916071609B6A6
day,0E1D555C4B4111E9BEA916071609B6A6
they,0E1D555C4B4111E9BEA916071609B6A6
hoped,0E1D555C4B4111E9BEA916071609B6A6
adam,0E1D555C4B4111E9BEA916071609B6A6
would,0E1D555C4B4111E9BEA916071609B6A6
not,0E1D555C4B4111E9BEA916071609B6A6
be,0E1D555C4B4111E9BEA916071609B6A6
back,0E1D555C4B4111E9BEA916071609B6A6
but,0E1D555C4B4111E9BEA916071609B6A6
on,0E1D555C4B4111E9BEA916071609B6A6
monday,0E1D555C4B4111E9BEA916071609B6A6
he,0E1D555C4B4111E9BEA916071609B6A6
showed,0E1D555C4B4111E9BEA916071609B6A6
up,0E1D555C4B4111E9BEA916071609B6A6
with,0E1D555C4B4111E9BEA916071609B6A6
a,0E1D555C4B4111E9BEA916071609B6A6
big,0E1D555C4B4111E9BEA916071609B6A6
cast,0E1D555C4B4111E9BEA916071609B6A6
on,0E1D555C4B4111E9BEA916071609B6A6
his,0E1D555C4B4111E9BEA916071609B6A6
right,0E1D555C4B4111E9BEA916071609B6A6
arm,0E1D555C4B4111E9BEA916071609B6A6
all,0E1D555C4B4111E9BEA916071609B6A6
of,0E1D555C4B4111E9BEA916071609B6A6
the,0E1D555C4B4111E9BEA916071609B6A6
other,0E1D555C4B4111E9BEA916071609B6A6
kids,0E1D555C4B4111E9BEA916071609B6A6
wanted,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
know,0E1D555C4B4111E9BEA916071609B6A6
what,0E1D555C4B4111E9BEA916071609B6A6
happened,0E1D555C4B4111E9BEA916071609B6A6
but,0E1D555C4B4111E9BEA916071609B6A6
no,0E1D555C4B4111E9BEA916071609B6A6
one,0E1D555C4B4111E9BEA916071609B6A6
dared,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
ask,0E1D555C4B4111E9BEA916071609B6A6
that,0E1D555C4B4111E9BEA916071609B6A6
day,0E1D555C4B4111E9BEA916071609B6A6
at,0E1D555C4B4111E9BEA916071609B6A6
recess,0E1D555C4B4111E9BEA916071609B6A6
mary,0E1D555C4B4111E9BEA916071609B6A6
and,0E1D555C4B4111E9BEA916071609B6A6
jason,0E1D555C4B4111E9BEA916071609B6A6
ran,0E1D555C4B4111E9BEA916071609B6A6
out,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
play,0E1D555C4B4111E9BEA916071609B6A6
they,0E1D555C4B4111E9BEA916071609B6A6
noticed,0E1D555C4B4111E9BEA916071609B6A6
adam,0E1D555C4B4111E9BEA916071609B6A6
lagging,0E1D555C4B4111E9BEA916071609B6A6
behind,0E1D555C4B4111E9BEA916071609B6A6
he,0E1D555C4B4111E9BEA916071609B6A6
was,0E1D555C4B4111E9BEA916071609B6A6
struggling,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
tie,0E1D555C4B4111E9BEA916071609B6A6
his,0E1D555C4B4111E9BEA916071609B6A6
shoe,0E1D555C4B4111E9BEA916071609B6A6
should,0E1D555C4B4111E9BEA916071609B6A6
we,0E1D555C4B4111E9BEA916071609B6A6
help,0E1D555C4B4111E9BEA916071609B6A6
him,0E1D555C4B4111E9BEA916071609B6A6
mary,0E1D555C4B4111E9BEA916071609B6A6
asked,0E1D555C4B4111E9BEA916071609B6A6
no,0E1D555C4B4111E9BEA916071609B6A6
way,0E1D555C4B4111E9BEA916071609B6A6
said,0E1D555C4B4111E9BEA916071609B6A6
jason,0E1D555C4B4111E9BEA916071609B6A6
but,0E1D555C4B4111E9BEA916071609B6A6
mary,0E1D555C4B4111E9BEA916071609B6A6
walked,0E1D555C4B4111E9BEA916071609B6A6
slowly,0E1D555C4B4111E9BEA916071609B6A6
 ,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
adam,0E1D555C4B4111E9BEA916071609B6A6
anyway,0E1D555C4B4111E9BEA916071609B6A6
can,0E1D555C4B4111E9BEA916071609B6A6
i,0E1D555C4B4111E9BEA916071609B6A6
help,0E1D555C4B4111E9BEA916071609B6A6
you,0E1D555C4B4111E9BEA916071609B6A6
she,0E1D555C4B4111E9BEA916071609B6A6
asked,0E1D555C4B4111E9BEA916071609B6A6
adam,0E1D555C4B4111E9BEA916071609B6A6
looked,0E1D555C4B4111E9BEA916071609B6A6
up,0E1D555C4B4111E9BEA916071609B6A6
at,0E1D555C4B4111E9BEA916071609B6A6
her,0E1D555C4B4111E9BEA916071609B6A6
and,0E1D555C4B4111E9BEA916071609B6A6
grunted,0E1D555C4B4111E9BEA916071609B6A6
mary,0E1D555C4B4111E9BEA916071609B6A6
bent,0E1D555C4B4111E9BEA916071609B6A6
down,0E1D555C4B4111E9BEA916071609B6A6
and,0E1D555C4B4111E9BEA916071609B6A6
quickly,0E1D555C4B4111E9BEA916071609B6A6
tied,0E1D555C4B4111E9BEA916071609B6A6
his,0E1D555C4B4111E9BEA916071609B6A6
shoe,0E1D555C4B4111E9BEA916071609B6A6
then,0E1D555C4B4111E9BEA916071609B6A6
she,0E1D555C4B4111E9BEA916071609B6A6
ran,0E1D555C4B4111E9BEA916071609B6A6
back,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
jason,0E1D555C4B4111E9BEA916071609B6A6
why,0E1D555C4B4111E9BEA916071609B6A6
did,0E1D555C4B4111E9BEA916071609B6A6
you,0E1D555C4B4111E9BEA916071609B6A6
help,0E1D555C4B4111E9BEA916071609B6A6
him,0E1D555C4B4111E9BEA916071609B6A6
asked,0E1D555C4B4111E9BEA916071609B6A6
jason,0E1D555C4B4111E9BEA916071609B6A6
hes,0E1D555C4B4111E9BEA916071609B6A6
never,0E1D555C4B4111E9BEA916071609B6A6
nice,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
us,0E1D555C4B4111E9BEA916071609B6A6
mary,0E1D555C4B4111E9BEA916071609B6A6
shrugged,0E1D555C4B4111E9BEA916071609B6A6
maybe,0E1D555C4B4111E9BEA916071609B6A6
if,0E1D555C4B4111E9BEA916071609B6A6
abcabcwe,0E1D555C4B4111E9BEA916071609B6A6
nice,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
him,0E1D555C4B4111E9BEA916071609B6A6
hell,0E1D555C4B4111E9BEA916071609B6A6
start,0E1D555C4B4111E9BEA916071609B6A6
 ,0E1D555C4B4111E9BEA916071609B6A6
 ,0E1D555C4B4111E9BEA916071609B6A6
a,0E1D555C4B4111E9BEA916071609B6A6
little,0E1D555C4B4111E9BEA916071609B6A6
nicer,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
us,0E1D555C4B4111E9BEA916071609B6A6
over,0E1D555C4B4111E9BEA916071609B6A6
 ,0E1D555C4B4111E9BEA916071609B6A6
 ,0E1D555C4B4111E9BEA916071609B6A6
few,0E1D555C4B4111E9BEA916071609B6A6
weeks,0E1D555C4B4111E9BEA916071609B6A6
adam,0E1D555C4B4111E9BEA916071609B6A6
needed,0E1D555C4B4111E9BEA916071609B6A6
help,0E1D555C4B4111E9BEA916071609B6A6
many,0E1D555C4B4111E9BEA916071609B6A6
times,0E1D555C4B4111E9BEA916071609B6A6
because,0E1D555C4B4111E9BEA916071609B6A6
of,0E1D555C4B4111E9BEA916071609B6A6
his,0E1D555C4B4111E9BEA916071609B6A6
cast,0E1D555C4B4111E9BEA916071609B6A6
everyone,0E1D555C4B4111E9BEA916071609B6A6
in,0E1D555C4B4111E9BEA916071609B6A6
the,0E1D555C4B4111E9BEA916071609B6A6
class,0E1D555C4B4111E9BEA916071609B6A6
helped,0E1D555C4B4111E9BEA916071609B6A6
him,0E1D555C4B4111E9BEA916071609B6A6
when,0E1D555C4B4111E9BEA916071609B6A6
his,0E1D555C4B4111E9BEA916071609B6A6
cast,0E1D555C4B4111E9BEA916071609B6A6
finally,0E1D555C4B4111E9BEA916071609B6A6
came,0E1D555C4B4111E9BEA916071609B6A6
 ,0E1D555C4B4111E9BEA916071609B6A6
he,0E1D555C4B4111E9BEA916071609B6A6
was,0E1D555C4B4111E9BEA916071609B6A6
a,0E1D555C4B4111E9BEA916071609B6A6
 ,0E1D555C4B4111E9BEA916071609B6A6
bit,0E1D555C4B4111E9BEA916071609B6A6
nicer,0E1D555C4B4111E9BEA916071609B6A6
to,0E1D555C4B4111E9BEA916071609B6A6
everyone,0E1D555C4B4111E9BEA916071609B6A6
well,0E1D555C4B4111E9BEA916071609B6A6
at,0E1D555C4B4111E9BEA916071609B6A6
least,0E1D555C4B4111E9BEA916071609B6A6
he,0E1D555C4B4111E9BEA916071609B6A6
stopped,0E1D555C4B4111E9BEA916071609B6A6
stealing,0E1D555C4B4111E9BEA916071609B6A6
their,0E1D555C4B4111E9BEA916071609B6A6
snacks,0E1D555C4B4111E9BEA916071609B6A6
every,151CE5ED4B3511E9BEA916071609B6A6
day,151CE5ED4B3511E9BEA916071609B6A6
during,151CE5ED4B3511E9BEA916071609B6A6
recess,151CE5ED4B3511E9BEA916071609B6A6
mary,151CE5ED4B3511E9BEA916071609B6A6
jason,151CE5ED4B3511E9BEA916071609B6A6
and,151CE5ED4B3511E9BEA916071609B6A6
their,151CE5ED4B3511E9BEA916071609B6A6
classmates,151CE5ED4B3511E9BEA916071609B6A6
played,151CE5ED4B3511E9BEA916071609B6A6
together,151CE5ED4B3511E9BEA916071609B6A6
adam,151CE5ED4B3511E9BEA916071609B6A6
didnt,151CE5ED4B3511E9BEA916071609B6A6
play,151CE5ED4B3511E9BEA916071609B6A6
abcabcwi,151CE5ED4B3511E9BEA916071609B6A6
anybody,151CE5ED4B3511E9BEA916071609B6A6
instead,151CE5ED4B3511E9BEA916071609B6A6
he,151CE5ED4B3511E9BEA916071609B6A6
tossed,151CE5ED4B3511E9BEA916071609B6A6
the,151CE5ED4B3511E9BEA916071609B6A6
playground,151CE5ED4B3511E9BEA916071609B6A6
balls,151CE5ED4B3511E9BEA916071609B6A6
over,151CE5ED4B3511E9BEA916071609B6A6
the,151CE5ED4B3511E9BEA916071609B6A6
fence,151CE5ED4B3511E9BEA916071609B6A6
and,151CE5ED4B3511E9BEA916071609B6A6
threw,151CE5ED4B3511E9BEA916071609B6A6
the,151CE5ED4B3511E9BEA916071609B6A6
swings,151CE5ED4B3511E9BEA916071609B6A6
up,151CE5ED4B3511E9BEA916071609B6A6
over,151CE5ED4B3511E9BEA916071609B6A6
the,151CE5ED4B3511E9BEA916071609B6A6
swing,151CE5ED4B3511E9BEA916071609B6A6
set,151CE5ED4B3511E9BEA916071609B6A6
bars,151CE5ED4B3511E9BEA916071609B6A6
so,151CE5ED4B3511E9BEA916071609B6A6
no,151CE5ED4B3511E9BEA916071609B6A6
abcabcwong,151CE5ED4B3511E9BEA916071609B6A6
could,151CE5ED4B3511E9BEA916071609B6A6
swing,151CE5ED4B3511E9BEA916071609B6A6
he,151CE5ED4B3511E9BEA916071609B6A6
even,151CE5ED4B3511E9BEA916071609B6A6
called,151CE5ED4B3511E9BEA916071609B6A6
the,151CE5ED4B3511E9BEA916071609B6A6
other,151CE5ED4B3511E9BEA916071609B6A6
kids,151CE5ED4B3511E9BEA916071609B6A6
names,151CE5ED4B3511E9BEA916071609B6A6
and,151CE5ED4B3511E9BEA916071609B6A6
stole,151CE5ED4B3511E9BEA916071609B6A6
their,151CE5ED4B3511E9BEA916071609B6A6
snacks,151CE5ED4B3511E9BEA916071609B6A6
all,151CE5ED4B3511E9BEA916071609B6A6
the,151CE5ED4B3511E9BEA916071609B6A6
kids,151CE5ED4B3511E9BEA916071609B6A6
at,151CE5ED4B3511E9BEA916071609B6A6
school,151CE5ED4B3511E9BEA916071609B6A6
were,151CE5ED4B3511E9BEA916071609B6A6
afraid,151CE5ED4B3511E9BEA916071609B6A6
of,151CE5ED4B3511E9BEA916071609B6A6
him,151CE5ED4B3511E9BEA916071609B6A6
one,151CE5ED4B3511E9BEA916071609B6A6
friday,151CE5ED4B3511E9BEA916071609B6A6
adam,151CE5ED4B3511E9BEA916071609B6A6
missed,151CE5ED4B3511E9BEA916071609B6A6
school,151CE5ED4B3511E9BEA916071609B6A6
and,151CE5ED4B3511E9BEA916071609B6A6
abcabceverybody,151CE5ED4B3511E9BEA916071609B6A6
enjoyed,151CE5ED4B3511E9BEA916071609B6A6
recess,151CE5ED4B3511E9BEA916071609B6A6
mary,151CE5ED4B3511E9BEA916071609B6A6
said,151CE5ED4B3511E9BEA916071609B6A6
recess,151CE5ED4B3511E9BEA916071609B6A6
should,151CE5ED4B3511E9BEA916071609B6A6
be,151CE5ED4B3511E9BEA916071609B6A6
like,151CE5ED4B3511E9BEA916071609B6A6
this,151CE5ED4B3511E9BEA916071609B6A6
every,151CE5ED4B3511E9BEA916071609B6A6
day,151CE5ED4B3511E9BEA916071609B6A6
they,151CE5ED4B3511E9BEA916071609B6A6
abcabchopped,151CE5ED4B3511E9BEA916071609B6A6
adam,151CE5ED4B3511E9BEA916071609B6A6
would,151CE5ED4B3511E9BEA916071609B6A6
not,151CE5ED4B3511E9BEA916071609B6A6
be,151CE5ED4B3511E9BEA916071609B6A6
back,151CE5ED4B3511E9BEA916071609B6A6
but,151CE5ED4B3511E9BEA916071609B6A6
on,151CE5ED4B3511E9BEA916071609B6A6
monday,151CE5ED4B3511E9BEA916071609B6A6
he,151CE5ED4B3511E9BEA916071609B6A6
showed,151CE5ED4B3511E9BEA916071609B6A6
up,151CE5ED4B3511E9BEA916071609B6A6
with,151CE5ED4B3511E9BEA916071609B6A6
a,151CE5ED4B3511E9BEA916071609B6A6
big,151CE5ED4B3511E9BEA916071609B6A6
cast,151CE5ED4B3511E9BEA916071609B6A6
on,151CE5ED4B3511E9BEA916071609B6A6
his,151CE5ED4B3511E9BEA916071609B6A6
right,151CE5ED4B3511E9BEA916071609B6A6
arm,151CE5ED4B3511E9BEA916071609B6A6
all,151CE5ED4B3511E9BEA916071609B6A6
of,151CE5ED4B3511E9BEA916071609B6A6
the,151CE5ED4B3511E9BEA916071609B6A6
other,151CE5ED4B3511E9BEA916071609B6A6
kids,151CE5ED4B3511E9BEA916071609B6A6
wanted,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
know,151CE5ED4B3511E9BEA916071609B6A6
abcabcwha,151CE5ED4B3511E9BEA916071609B6A6
happened,151CE5ED4B3511E9BEA916071609B6A6
but,151CE5ED4B3511E9BEA916071609B6A6
no,151CE5ED4B3511E9BEA916071609B6A6
one,151CE5ED4B3511E9BEA916071609B6A6
dared,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
ask,151CE5ED4B3511E9BEA916071609B6A6
that,151CE5ED4B3511E9BEA916071609B6A6
day,151CE5ED4B3511E9BEA916071609B6A6
at,151CE5ED4B3511E9BEA916071609B6A6
recess,151CE5ED4B3511E9BEA916071609B6A6
mary,151CE5ED4B3511E9BEA916071609B6A6
and,151CE5ED4B3511E9BEA916071609B6A6
jason,151CE5ED4B3511E9BEA916071609B6A6
ran,151CE5ED4B3511E9BEA916071609B6A6
out,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
play,151CE5ED4B3511E9BEA916071609B6A6
they,151CE5ED4B3511E9BEA916071609B6A6
noticed,151CE5ED4B3511E9BEA916071609B6A6
adam,151CE5ED4B3511E9BEA916071609B6A6
lagging,151CE5ED4B3511E9BEA916071609B6A6
behind,151CE5ED4B3511E9BEA916071609B6A6
he,151CE5ED4B3511E9BEA916071609B6A6
was,151CE5ED4B3511E9BEA916071609B6A6
struggling,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
tie,151CE5ED4B3511E9BEA916071609B6A6
his,151CE5ED4B3511E9BEA916071609B6A6
shoe,151CE5ED4B3511E9BEA916071609B6A6
should,151CE5ED4B3511E9BEA916071609B6A6
we,151CE5ED4B3511E9BEA916071609B6A6
help,151CE5ED4B3511E9BEA916071609B6A6
him,151CE5ED4B3511E9BEA916071609B6A6
mary,151CE5ED4B3511E9BEA916071609B6A6
asked,151CE5ED4B3511E9BEA916071609B6A6
no,151CE5ED4B3511E9BEA916071609B6A6
way,151CE5ED4B3511E9BEA916071609B6A6
said,151CE5ED4B3511E9BEA916071609B6A6
jason,151CE5ED4B3511E9BEA916071609B6A6
but,151CE5ED4B3511E9BEA916071609B6A6
mary,151CE5ED4B3511E9BEA916071609B6A6
walked,151CE5ED4B3511E9BEA916071609B6A6
slowly,151CE5ED4B3511E9BEA916071609B6A6
over,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
adam,151CE5ED4B3511E9BEA916071609B6A6
anyway,151CE5ED4B3511E9BEA916071609B6A6
can,151CE5ED4B3511E9BEA916071609B6A6
i,151CE5ED4B3511E9BEA916071609B6A6
help,151CE5ED4B3511E9BEA916071609B6A6
you,151CE5ED4B3511E9BEA916071609B6A6
she,151CE5ED4B3511E9BEA916071609B6A6
asked,151CE5ED4B3511E9BEA916071609B6A6
adam,151CE5ED4B3511E9BEA916071609B6A6
looked,151CE5ED4B3511E9BEA916071609B6A6
up,151CE5ED4B3511E9BEA916071609B6A6
at,151CE5ED4B3511E9BEA916071609B6A6
her,151CE5ED4B3511E9BEA916071609B6A6
and,151CE5ED4B3511E9BEA916071609B6A6
grunted,151CE5ED4B3511E9BEA916071609B6A6
mary,151CE5ED4B3511E9BEA916071609B6A6
bent,151CE5ED4B3511E9BEA916071609B6A6
down,151CE5ED4B3511E9BEA916071609B6A6
and,151CE5ED4B3511E9BEA916071609B6A6
quickly,151CE5ED4B3511E9BEA916071609B6A6
tied,151CE5ED4B3511E9BEA916071609B6A6
his,151CE5ED4B3511E9BEA916071609B6A6
shoe,151CE5ED4B3511E9BEA916071609B6A6
 ,151CE5ED4B3511E9BEA916071609B6A6
abcabcden,151CE5ED4B3511E9BEA916071609B6A6
ran,151CE5ED4B3511E9BEA916071609B6A6
back,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
jason,151CE5ED4B3511E9BEA916071609B6A6
why,151CE5ED4B3511E9BEA916071609B6A6
did,151CE5ED4B3511E9BEA916071609B6A6
you,151CE5ED4B3511E9BEA916071609B6A6
help,151CE5ED4B3511E9BEA916071609B6A6
him,151CE5ED4B3511E9BEA916071609B6A6
asked,151CE5ED4B3511E9BEA916071609B6A6
jason,151CE5ED4B3511E9BEA916071609B6A6
hes,151CE5ED4B3511E9BEA916071609B6A6
never,151CE5ED4B3511E9BEA916071609B6A6
nice,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
us,151CE5ED4B3511E9BEA916071609B6A6
mary,151CE5ED4B3511E9BEA916071609B6A6
abcabcstruggled,151CE5ED4B3511E9BEA916071609B6A6
maybe,151CE5ED4B3511E9BEA916071609B6A6
if,151CE5ED4B3511E9BEA916071609B6A6
abcabcwe,151CE5ED4B3511E9BEA916071609B6A6
nice,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
him,151CE5ED4B3511E9BEA916071609B6A6
hell,151CE5ED4B3511E9BEA916071609B6A6
start,151CE5ED4B3511E9BEA916071609B6A6
 ,151CE5ED4B3511E9BEA916071609B6A6
abcabc,151CE5ED4B3511E9BEA916071609B6A6
a,151CE5ED4B3511E9BEA916071609B6A6
little,151CE5ED4B3511E9BEA916071609B6A6
nicer,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
us,151CE5ED4B3511E9BEA916071609B6A6
over,151CE5ED4B3511E9BEA916071609B6A6
the,151CE5ED4B3511E9BEA916071609B6A6
next,151CE5ED4B3511E9BEA916071609B6A6
few,151CE5ED4B3511E9BEA916071609B6A6
weeks,151CE5ED4B3511E9BEA916071609B6A6
adam,151CE5ED4B3511E9BEA916071609B6A6
needed,151CE5ED4B3511E9BEA916071609B6A6
help,151CE5ED4B3511E9BEA916071609B6A6
many,151CE5ED4B3511E9BEA916071609B6A6
times,151CE5ED4B3511E9BEA916071609B6A6
because,151CE5ED4B3511E9BEA916071609B6A6
of,151CE5ED4B3511E9BEA916071609B6A6
his,151CE5ED4B3511E9BEA916071609B6A6
cast,151CE5ED4B3511E9BEA916071609B6A6
abcabceverybody,151CE5ED4B3511E9BEA916071609B6A6
in,151CE5ED4B3511E9BEA916071609B6A6
abcabc,151CE5ED4B3511E9BEA916071609B6A6
class,151CE5ED4B3511E9BEA916071609B6A6
helped,151CE5ED4B3511E9BEA916071609B6A6
him,151CE5ED4B3511E9BEA916071609B6A6
when,151CE5ED4B3511E9BEA916071609B6A6
his,151CE5ED4B3511E9BEA916071609B6A6
cast,151CE5ED4B3511E9BEA916071609B6A6
finally,151CE5ED4B3511E9BEA916071609B6A6
came,151CE5ED4B3511E9BEA916071609B6A6
off,151CE5ED4B3511E9BEA916071609B6A6
he,151CE5ED4B3511E9BEA916071609B6A6
was,151CE5ED4B3511E9BEA916071609B6A6
a,151CE5ED4B3511E9BEA916071609B6A6
little,151CE5ED4B3511E9BEA916071609B6A6
bit,151CE5ED4B3511E9BEA916071609B6A6
nicer,151CE5ED4B3511E9BEA916071609B6A6
to,151CE5ED4B3511E9BEA916071609B6A6
everyone,151CE5ED4B3511E9BEA916071609B6A6
well,151CE5ED4B3511E9BEA916071609B6A6
at,151CE5ED4B3511E9BEA916071609B6A6
least,151CE5ED4B3511E9BEA916071609B6A6
he,151CE5ED4B3511E9BEA916071609B6A6
stopped,151CE5ED4B3511E9BEA916071609B6A6
stealing,151CE5ED4B3511E9BEA916071609B6A6
their,151CE5ED4B3511E9BEA916071609B6A6
snacks,151CE5ED4B3511E9BEA916071609B6A6
every,154E7ABD4B3511E9BEA916071609B6A6
day,154E7ABD4B3511E9BEA916071609B6A6
during,154E7ABD4B3511E9BEA916071609B6A6
recess,154E7ABD4B3511E9BEA916071609B6A6
mary,154E7ABD4B3511E9BEA916071609B6A6
jason,154E7ABD4B3511E9BEA916071609B6A6
and,154E7ABD4B3511E9BEA916071609B6A6
abcabcher,154E7ABD4B3511E9BEA916071609B6A6
classmates,154E7ABD4B3511E9BEA916071609B6A6
played,154E7ABD4B3511E9BEA916071609B6A6
together,154E7ABD4B3511E9BEA916071609B6A6
adam,154E7ABD4B3511E9BEA916071609B6A6
didnt,154E7ABD4B3511E9BEA916071609B6A6
play,154E7ABD4B3511E9BEA916071609B6A6
with,154E7ABD4B3511E9BEA916071609B6A6
anybody,154E7ABD4B3511E9BEA916071609B6A6
instead,154E7ABD4B3511E9BEA916071609B6A6
he,154E7ABD4B3511E9BEA916071609B6A6
tossed,154E7ABD4B3511E9BEA916071609B6A6
the,154E7ABD4B3511E9BEA916071609B6A6
playground,154E7ABD4B3511E9BEA916071609B6A6
balls,154E7ABD4B3511E9BEA916071609B6A6
over,154E7ABD4B3511E9BEA916071609B6A6
the,154E7ABD4B3511E9BEA916071609B6A6
fence,154E7ABD4B3511E9BEA916071609B6A6
and,154E7ABD4B3511E9BEA916071609B6A6
threw,154E7ABD4B3511E9BEA916071609B6A6
the,154E7ABD4B3511E9BEA916071609B6A6
swings,154E7ABD4B3511E9BEA916071609B6A6
up,154E7ABD4B3511E9BEA916071609B6A6
over,154E7ABD4B3511E9BEA916071609B6A6
the,154E7ABD4B3511E9BEA916071609B6A6
swing,154E7ABD4B3511E9BEA916071609B6A6
set,154E7ABD4B3511E9BEA916071609B6A6
bars,154E7ABD4B3511E9BEA916071609B6A6
so,154E7ABD4B3511E9BEA916071609B6A6
no,154E7ABD4B3511E9BEA916071609B6A6
one,154E7ABD4B3511E9BEA916071609B6A6
could,154E7ABD4B3511E9BEA916071609B6A6
swing,154E7ABD4B3511E9BEA916071609B6A6
he,154E7ABD4B3511E9BEA916071609B6A6
even,154E7ABD4B3511E9BEA916071609B6A6
called,154E7ABD4B3511E9BEA916071609B6A6
the,154E7ABD4B3511E9BEA916071609B6A6
other,154E7ABD4B3511E9BEA916071609B6A6
kids,154E7ABD4B3511E9BEA916071609B6A6
names,154E7ABD4B3511E9BEA916071609B6A6
and,154E7ABD4B3511E9BEA916071609B6A6
stole,154E7ABD4B3511E9BEA916071609B6A6
their,154E7ABD4B3511E9BEA916071609B6A6
snacks,154E7ABD4B3511E9BEA916071609B6A6
all,154E7ABD4B3511E9BEA916071609B6A6
the,154E7ABD4B3511E9BEA916071609B6A6
kids,154E7ABD4B3511E9BEA916071609B6A6
at,154E7ABD4B3511E9BEA916071609B6A6
school,154E7ABD4B3511E9BEA916071609B6A6
were,154E7ABD4B3511E9BEA916071609B6A6
afraid,154E7ABD4B3511E9BEA916071609B6A6
of,154E7ABD4B3511E9BEA916071609B6A6
him,154E7ABD4B3511E9BEA916071609B6A6
one,154E7ABD4B3511E9BEA916071609B6A6
friday,154E7ABD4B3511E9BEA916071609B6A6
adam,154E7ABD4B3511E9BEA916071609B6A6
missed,154E7ABD4B3511E9BEA916071609B6A6
school,154E7ABD4B3511E9BEA916071609B6A6
and,154E7ABD4B3511E9BEA916071609B6A6
everyone,154E7ABD4B3511E9BEA916071609B6A6
enjoyed,154E7ABD4B3511E9BEA916071609B6A6
recess,154E7ABD4B3511E9BEA916071609B6A6
mary,154E7ABD4B3511E9BEA916071609B6A6
said,154E7ABD4B3511E9BEA916071609B6A6
recess,154E7ABD4B3511E9BEA916071609B6A6
should,154E7ABD4B3511E9BEA916071609B6A6
be,154E7ABD4B3511E9BEA916071609B6A6
like,154E7ABD4B3511E9BEA916071609B6A6
this,154E7ABD4B3511E9BEA916071609B6A6
every,154E7ABD4B3511E9BEA916071609B6A6
day,154E7ABD4B3511E9BEA916071609B6A6
they,154E7ABD4B3511E9BEA916071609B6A6
hoped,154E7ABD4B3511E9BEA916071609B6A6
adam,154E7ABD4B3511E9BEA916071609B6A6
abcabcwo,154E7ABD4B3511E9BEA916071609B6A6
not,154E7ABD4B3511E9BEA916071609B6A6
be,154E7ABD4B3511E9BEA916071609B6A6
back,154E7ABD4B3511E9BEA916071609B6A6
